resolution,position_number,assembly_indicator,component_number,object_short_text,componentmng_kme,base_amount,compensation_unit,supplier_s_name,vi_recommendation,vi_plant,vi_material,material_description,material_composition,measured_weight,total_measured_weight,weight_unit,source_product_scope,source_sheet,source_file,vi_plant_name,total_weight,material_type,final_destination_of_material_at_plant
.........9,0595,,9638835,Cap Cer 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0596,,9562304,Cap Cer 33pF 5% 50V C0G CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0597,,9562304,Cap Cer 33pF 5% 50V C0G CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0600,,9638854,Capacitor 1nF 50V 10% CH0402 X7R,1.0,ST,ST,,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0601,,9571926,Cap Cer 1uF 1% 50V X7R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0602,,9562280,Cap Cer 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0603,,9562280,Cap Cer 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0604,,9571939,Cap Cer 4.7uF 10% 50V X7R CH1210,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0605,,9638835,Cap Cer 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0606,,9638835,Cap Cer 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0607,,9638835,Cap Cer 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0608,,9638835,Cap Cerium 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0609,,9682218,Cap Cer 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0610,,9562283,SMD Capacitor 330nF 50VDC 10% Chip1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0623,,9562275,Cap Cer 220pF 5% 50V C0G CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0628,,9562280,Cap Cer 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0629,,9638835,Cap Cer 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0630,,9562280,Cap Cerium 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0631,,9562280,Cap Cerium 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0632,,9562280,Cap Cerium 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0633,,9682218,Cap Cerium 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0635,,9682218,Cap Cerium 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0636,,9682218,Cap Cerium 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0637,,9562280,Cap Cerium 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0638,,9682218,Cap Cerium 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0639,,9682218,Cap Cerium 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0640,,9682218,Cap Cer 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0641,,9682218,Cap Cer 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0644,,9638854,Capacitor 1nF 50V 10% CH0402 X7R,1.0,ST,ST,,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0645,,9638854,Capacitor 1nF 50V 10% CH0402 X7R,1.0,ST,ST,,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0650,,9638835,Cap Cer 100nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0651,,9562283,SMD Capacitor 330nF 50VDC 10% Chip1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0652,,9638854,Capacitor 1nF 50V 10% CH0402 X7R,1.0,ST,ST,,0.0,Third Party,X7R,capacitor,Di-electric capacitor,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0653,,9562280,Cap Cer 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0654,,9562280,Cap Cer 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0656,,9682218,Cap Cer 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0659,,9562277,Cap Cer 1nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0660,,9692670,Cap Cer 22nF 10% 50V CH0402 X7R,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0661,,9692670,Cap Cer 22nF 10% 50V CH0402 X7R,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0666,,9562280,Cap Cer 10nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0670,,9682218,Cap Cer 220nF 10% 50V X7R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0721,,9526670,IC V-Reg Linear LM317M 37V 500mA,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0722,,9519640,SMD-IC LM358,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0732,,9506835,IC Comparator LM393DT SO08,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0780,,9567820,SMD Ferrite 74279213 100MHz Z=600R I=2A,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0800,,9527732,Resistor 22k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0810,,9527732,Resistor 22k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0820,,9527732,Resistor 22k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0830,,9544032,Resistor 33.2k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0840,,9544032,Resistor 33.2k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0850,,9544032,Resistor 33.2k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0860,,9695000,Resistor 33.2k 0.1% 250mW TK 25 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0870,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0880,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0890,,9527734,Resistor 0R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0900,,9527734,Resistor 0R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0910,,9527734,Resistor 0R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0920,,9527734,Resistor 0R CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0950,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0960,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0970,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0980,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,0990,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1000,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1010,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1020,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1030,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1040,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1050,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1060,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1070,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1080,,9509078,Resistor 56K2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1090,,9509584,Resistor 475R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1100,,9509584,Resistor 475R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1110,,9509584,Resistor 475R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1120,,9509584,Resistor 475R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1180,,9690999,"Resistor 64,9k 0,1% 250 mW TK 25 CH1206",1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1190,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1200,,9544029,Resistor 3.32k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1210,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1220,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1230,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1240,,9544029,Resistor 3.32k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1250,,9527732,Resistor 22k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1260,,9675518,Resistor 100R 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1270,,9527732,Resistor 22k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1280,,9639936,Resistor 33R2 CH1206 1% TK100,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1300,,9509584,Resistor 475R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1310,,9509584,Resistor 475R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1320,,9675260,Resistor 100k 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1330,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1340,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1341,,9544033,Resistor 4.75k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1342,,9544033,Resistor 4.75k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1343,,9675238,Resistor 0R CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1344,,9544029,Resistor 3.32k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1345,,9544029,Resistor 3.32k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1346,,9519223,Resistor 0R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1347,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1348,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1350,,9675260,Resistor 100k 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1360,,9675260,Resistor 100k 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1370,,9675536,Resistor 6.81k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1380,,9519223,Resistor 0R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1390,,9519223,Resistor 0R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1400,,9519223,Resistor 0R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1408,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1409,,9519223,Resistor 0R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1410,,9675261,Resistor 1k 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1420,,9675261,Resistor 1k 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1430,,9675261,Resistor 1k 1% 62.5mW TK100 CH0402,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1440,,9544032,Resistor 33.2k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1447,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1448,,9519223,Resistor 0R CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1449,,9695000,Resistor 33.2k 0.1% 250 mW TK 25 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1450,,9544032,Resistor 33.2k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1460,,9638520,Resistor 47R 1% 250mW TK100 CH1206,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1470,,9527731,Resistor 10k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
.........9,1471,,9527733,Resistor 100k 1% 100mW TK100 CH0603,1.0,ST,ST,,0.0,Third Party,,,,,,g,vitocal_250_a_indoor_unit,BOM_ENG,Vitocal 250-A_Indoor unit_BOM.xlsx,,,,
